zenodo_id	title	url	data_type	prob_eye_imaging	img_files	archives	size_mb
14798500	FIGURES 1005–1009 in Introduction to Scydmaeninae (Coleoptera, Staphylinidae): morphology of adults	https://zenodo.org/records/14798500	data_files	0.571	1	0	8.9
260970	FIGURE 23 in Taxonomic review of catsharks of the Scyliorhinus haeckelii group, with the description of a new species (Chondrichthyes: Carcharhiniform	https://zenodo.org/records/260970	data_files	0.571	1	0	0.4
7113948	OCT porcine kidney dataset for percutaneous nephrostomy guidance	https://zenodo.org/records/7113948	data_files	0.569	0	1	627.4
10271585	Opakowanie od wywołanego negatywu //	https://zenodo.org/records/10271585	data_files	0.568	5	0	1.6
7994819	Raw P-SHG data and processing codes for Raoux et al, Light Science and Applications 2023	https://zenodo.org/records/7994819	data_files	0.567	0	11	41385.9
2536165	Fig.3 in Neuroplasticity in desert ants (Hymenoptera: Formicidae) - importance for the ontogeny of navigation	https://zenodo.org/records/2536165	data_files	0.567	1	0	0.9
14445507	Figure 8 in The neurocranium of Potamotrygonidae: morphology and phylogenetic significance	https://zenodo.org/records/14445507	data_files	0.566	1	0	0.6
15350428	Datasets and supplemental information accompanying the corneal meta-atlas	https://zenodo.org/records/15350428	dataset_link	0.563	0	0	4895.9
16907063	Figure 11. Hispanirhynchia cornea. a–f in Brachiopods of the Norwegian fauna northern North Atlantic and Arctic, with a focus on	https://zenodo.org/records/16907063	data_files	0.562	1	0	0.8
16721269	Figures 53- 54 from: Glasby CJ, Biriukova O, Martin P, Dyne GR, Utevsky S, Wilson RS (2025) ANNiKEY Linear – diagnoses, descriptions, and a single-acc	https://zenodo.org/records/16721269	data_files	0.562	1	0	0.3
17708562	obophenotype/human-phenotype-ontology: 2025-11-24 Release	https://zenodo.org/records/17708562	data_files	0.562	0	1	64.6
14061304	Interpretation of scATAC-seq models of retina cell types along with TF-MoDISco outputs	https://zenodo.org/records/14061304	data_files	0.559	0	3	33719.7
2599027	FIGURE 1 in Re-evaluation of the morphology of the monotypic genera Lycastonereis Rao, 1981 and Ganganereis Misra, 1999 (Annelida, Phyllodocida, Nerei	https://zenodo.org/records/2599027	data_files	0.559	1	0	0.3
1161612	Fig 14 in Biodiversity and Biogeography of Chthamalid Barnacles from the North-Eastern Pacific (Crustacea Cirripedia)	https://zenodo.org/records/1161612	data_files	0.558	1	0	4.1
3713809	FIGURE 11 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713809	data_files	0.557	1	0	6.5
211067	FIGURE 6 in New and lesser known species of Chrysopetalidae, Phyllodocidae and Syllidae from south California (Phyllodocida, Aciculata, Annelida)	https://zenodo.org/records/211067	data_files	0.557	1	0	1.7
14522689	FIGURES 161–170. Nitzschia semirobusta. SEM images. 161, 162, 167-169 Valve external view. 163–166 Girdle external view. 161, 163 in Insights into Nit	https://zenodo.org/records/14522689	data_files	0.556	1	0	5.5
14340390	Any immersion remote refocus (AIRR) microscopy	https://zenodo.org/records/14340390	data_files	0.556	0	1	167.1
10942635	Fig. 17. Late female secondary larva X. vesparum, histological cross sections. A in Xenos vesparum (Strepsiptera: Xenidae)-A New Insect Model and Its 	https://zenodo.org/records/10942635	data_files	0.553	1	0	1.7
17350822	VerschuurenM/NeuronalConnectivity: v7.2.1	https://zenodo.org/records/17350822	data_files	0.553	0	1	0.0
3813684	"Data to ""Point-wise correlations between 10-2 Humphrey visual field and OCT data in open angle glaucoma"""	https://zenodo.org/records/3813684	data_files	0.551	0	1	2.0
13287316	Fig. 2 in Mapping a brain parasite: occurrence and spatial distribution in fish encephalon	https://zenodo.org/records/13287316	data_files	0.549	1	0	0.4
2653063	Supplementary File: A Cleared View on Retinal Organoids	https://zenodo.org/records/2653063	data_files	0.549	0	1	151.6
5392915	Figure 6 Rhyncholimnochares cristinae n in Two new species of Rhyncholimnochares (Acari, Hydrachnidia) from Ecuador	https://zenodo.org/records/5392915	data_files	0.547	1	0	3.3
12653908	FIGURE 20. 3D in A reappraisal of the cranial and mandibular osteology of the spinosaurid Irritator challengeri (Dinosauria: Theropoda)	https://zenodo.org/records/12653908	data_files	0.546	1	0	1.9
3713865	FIGURE 39 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713865	data_files	0.545	1	0	5.6
14445497	Figure 5 in The neurocranium of Potamotrygonidae: morphology and phylogenetic significance	https://zenodo.org/records/14445497	data_files	0.544	1	0	1.6
14798492	FIGURES 988–991 in Introduction to Scydmaeninae (Coleoptera, Staphylinidae): morphology of adults	https://zenodo.org/records/14798492	data_files	0.543	1	0	3.6
14806757	Figure 8 in Arctic Pholoe (Polychaeta: Pholoidae): when integrative taxonomy helps to sort out barcodes	https://zenodo.org/records/14806757	data_files	0.542	1	0	3.4
217856	FIGURES 17–21 in Revision of the Neotropical genus Alloraphes Franz (Coleoptera: Staphylinidae: Scydmaeninae)	https://zenodo.org/records/217856	data_files	0.542	1	0	1.7
13282532	Figure 1 in First report of Xiphinema ifacolum Luc, 1961 (Dorylaimida: Longidoridae) from Nigeria	https://zenodo.org/records/13282532	data_files	0.541	1	0	2.1
5726371	FIGURE 3 in New records for associations between peritrich protozoan ciliates (Ciliophora, Sessilida) and polychaete worms (Annelida) from off the sou	https://zenodo.org/records/5726371	data_files	0.54	1	0	6.1
10494435	FIGURE 7 in New species of Pseudoscalibregma Ashworth, 1901 (Annelida: Scalibregmatidae Malmgren, 1867) from Brazil	https://zenodo.org/records/10494435	data_files	0.539	1	0	14.9
228294	FIGURES 9–11 in Taxonomic notes on Australian species of Sciacharis (Magellanoconnus) (Coleoptera: Staphylinidae: Scydmaeninae)	https://zenodo.org/records/228294	data_files	0.537	1	0	0.2
8413544	Fig. 20 in Re-appraisal of thylacocephalans (Euarthropoda, Thylacocephala) from the Jurassic La Voulte-sur-Rhône Lagerstätte	https://zenodo.org/records/8413544	data_files	0.535	1	0	8.9
3713803	FIGURE 8 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal develo	https://zenodo.org/records/3713803	data_files	0.533	1	0	3.7
12693821	Tensile properties of glaucomatous human sclera, optic nerve,  and optic nerve sheath	https://zenodo.org/records/12693821	data_files	0.533	0	1	257.7
10111412	Fig. 27 in Long-Legged Pursuit Carnivorans (Amphicyonidae, Daphoeninae) From The Early Miocene Of North America	https://zenodo.org/records/10111412	data_files	0.528	1	0	0.1
186043	FIGURE 6 in Morphology and distribution of the acorn barnacle Tetraclita reni nom. nov. (Crustacea: Cirripedia) in Madagascar and adjacent waters	https://zenodo.org/records/186043	data_files	0.528	1	0	0.8
4313770	Confocal data of Cretophengodes azari, holotype, NIGP173775	https://zenodo.org/records/4313770	data_files	0.528	0	1	1877.3
257109	FIGURE 3 in First discovery of a new species of Newmanella Ross, 1969 (Balanomorpha: Tetraclitidae) in the western Pacific, with a note on the new sta	https://zenodo.org/records/257109	data_files	0.528	1	0	14.5
10609420	Figure 5 from: Góngora-Garza G, Tovar-Hernández MA, de León-González JA (2024) Re-description of Parasphaerosyllis indica Monro, 1937 (Annelida, Sylli	https://zenodo.org/records/10609420	data_files	0.527	1	0	7.0
15489098	DESI Strong Lens Foundry III: Keck Spectroscopy for Strong Lenses Discovered Using Residual Neural Networks	https://zenodo.org/records/15489098	data_files	0.527	0	1	1056.4
6657364	Confocal data of Homalenchodes jarzembowskii, holotype, NIGP180475	https://zenodo.org/records/6657364	data_files	0.527	0	1	4257.8
10847492	FIGURE 5 in New species of Glyphohesione and Pseudexogone (Annelida, Pilargidae) from the Gulf of Thailand	https://zenodo.org/records/10847492	data_files	0.526	1	0	3.7
13366012	The SLACS strong lens sample, debiased	https://zenodo.org/records/13366012	data_files	0.525	0	0	121.9
10108049	Figs. 11–15. Thoracic ventrites, ventral view. 11 in First Records of Troglobitic Beetles from Arkansas: Two New Species ofSpeleochusPark (Coleoptera:	https://zenodo.org/records/10108049	data_files	0.524	1	0	0.5
4962379	Data from: Rat retinal vasomotion assessed by laser speckle imaging	https://zenodo.org/records/4962379	data_files	0.524	1	0	1059.7
59824	Accelerated cell divisions drive the outgrowth of the regenerating spinal cord in axolotls - Supplementary file 2	https://zenodo.org/records/59824	data_files	0.522	0	18	5064.0
8413534	Fig. 15 in Re-appraisal of thylacocephalans (Euarthropoda, Thylacocephala) from the Jurassic La Voulte-sur-Rhône Lagerstätte	https://zenodo.org/records/8413534	data_files	0.521	1	0	10.6
4283914	FIGURE 9. Duplominona macrodon n in New species of Duplominona Karling, 1966 (Platyhelminthes, Proseriata) from the Pacific coast of Panama	https://zenodo.org/records/4283914	data_files	0.52	1	0	2.3
6731143	Fiji-mCNVImageAnalysisTool: mCNVImageAnalysisTool initial release	https://zenodo.org/records/6731143	data_files	0.52	2	0	5.0
10088407	FIGURE 1 in Morphology and morphogenesis of Strongylidium pseudocrassum Wang and Nie, 1935, with redefinition of Strongylidium Sterki, 1878 (Protista:	https://zenodo.org/records/10088407	data_files	0.52	1	0	0.3
12825317	Fig. 1 in Elisesione imajimai Jimi & Eibye-Jacobsen & Salazar-Vallejo 2018, sp. nov.	https://zenodo.org/records/12825317	data_files	0.519	1	0	0.3
7168264	Fig. 6 in Jumping and Grasping: Universal Locking Mechanisms in Insect Legs	https://zenodo.org/records/7168264	data_files	0.519	1	0	1.0
3716140	Curated set of cone bipolar cell morphologies for biophysical modelling	https://zenodo.org/records/3716140	data_files	0.517	0	1	0.3
12681501	FIGURE 5 in A new intertidal barnacle, Chthamalus ngankeeae sp. nov. (Balanomorpha: Chthamalidae) from the Malaysian Peninsula and western Borneo wate	https://zenodo.org/records/12681501	data_files	0.517	1	0	10.1
4456977	FIGURE 56 in Taxonomic revision of Marma Simon, 1902 (Araneae: Salticidae: Euophryini)	https://zenodo.org/records/4456977	data_files	0.516	1	0	3.0
6360477	Figure 16 in Neurobiology and vision of jumping spiders (Araneae: Salticidae)	https://zenodo.org/records/6360477	data_files	0.516	1	0	2.5
11042174	РИС. 2. ГлаЗ Monachoides incarnata. A. ФотографиЯ препарата иЗолированного глаЗа. B. ФотографиЯ продольного полутонкого среЗа глаЗа. СокраЩениЯ: c – р	https://zenodo.org/records/11042174	data_files	0.516	1	0	1.8
17258285	Fig. 6 in High diversity and new species of meiofaunal Nerillidae (Annelida) in subtidal sediments and anchialine caves of the East China Sea	https://zenodo.org/records/17258285	data_files	0.515	1	0	5.9
5390270	FIG. 3. — 3D in Between Vanuatu tides: 3D anatomical reconstruction of a new brackish water acochlidian gastropod from Espiritu Santo	https://zenodo.org/records/5390270	data_files	0.515	1	0	0.4
5302368	Updated NLL-SSST-coherence earthquake relocation catalog for the 2020 Mw 6.5 Monte Cristo Range, Nevada earthquake sequence.	https://zenodo.org/records/5302368	data_files	0.515	3	1	4.6
14798438	FIGURES 865–868 in Introduction to Scydmaeninae (Coleoptera, Staphylinidae): morphology of adults	https://zenodo.org/records/14798438	data_files	0.514	1	0	5.0
7008334	Confocal data of Cretoquadratus fossilis, NIGP180657	https://zenodo.org/records/7008334	data_files	0.512	0	1	1081.7
14261828	Spiral-eyes: A soft active matter model of in vivo corneal epithelial cell migration - supporting dataset, software and analysis pipeline	https://zenodo.org/records/14261828	data_files	0.511	0	6	902.2
3713863	FIGURE 38 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713863	data_files	0.51	1	0	2.4
5532130	FIGURE 7. Bradleystrandesia macula n in Hyporheic ostracods (Crustacea, Ostracoda) from Texas (USA) with six new species	https://zenodo.org/records/5532130	data_files	0.509	1	0	1.5
3713861	FIGURE 37 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713861	data_files	0.508	1	0	2.5
14798494	FIGURES 992–994 in Introduction to Scydmaeninae (Coleoptera, Staphylinidae): morphology of adults	https://zenodo.org/records/14798494	data_files	0.508	1	0	3.2
400046	FIGURE 22 in Taxonomy and morphology of species of the genus Squalus Linnaeus, 1758 from the Southwestern Atlantic Ocean (Chondrichthyes: Squaliformes	https://zenodo.org/records/400046	data_files	0.507	1	0	0.7
4629925	Intravital mesoscopic fluorescence molecular tomography image reconstruction	https://zenodo.org/records/4629925	data_files	0.507	0	1	0.0
15880837	A novel method for standardised imaging of corneal subbasal nerves by in vivo confocal microscopy	https://zenodo.org/records/15880837	data_files	0.507	0	3	1195.1
8326149	joeymays/karyotapR: karyotapR 1.0.1	https://zenodo.org/records/8326149	data_files	0.505	0	1	1.2
3713881	FIGURE 47 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713881	data_files	0.505	1	0	3.3
3713879	FIGURE 46 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713879	data_files	0.505	1	0	1.6
4108660	Example Data for 3D quantification of zebrafish cerebrovascular architecture	https://zenodo.org/records/4108660	data_files	0.505	0	1	5669.0
7432971	"Data set accompanying the paper ""Effective cell membrane tension is independent of polyacrylamide substrate stiffness"""	https://zenodo.org/records/7432971	data_files	0.505	0	1	4713.9
7891914	FIGURES 14–18 in Percussiopalpus gen. n. from Turkey, a free-living relative of cave-dwelling Thaumastocephalus, and revised placement of Thaumastocep	https://zenodo.org/records/7891914	data_files	0.504	1	0	9.8
15007900	Convallaria FLIM dataset in FLIM LABS JSON format	https://zenodo.org/records/15007900	data_files	0.503	0	2	89.0
10462310	Training and test data for automatic selection of birch pollen in equatorial view suitable for size measurement	https://zenodo.org/records/10462310	data_files	0.503	0	2	155.9
7909732	Confocal data of Lobatihelota spp.	https://zenodo.org/records/7909732	data_files	0.502	0	3	4019.1
14798476	FIGURES 962–964 in Introduction to Scydmaeninae (Coleoptera, Staphylinidae): morphology of adults	https://zenodo.org/records/14798476	data_files	0.501	1	0	3.2
7178906	rehmanali1994/IMPACT: Sound Speed Estimation for Distributed Aberration Correction in Laterally Varying Media	https://zenodo.org/records/7178906	data_files	0.5	0	1	4.9
3713859	FIGURE 36 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713859	data_files	0.499	1	0	3.7
252908	FIGURE 10 in Two new deep-sea stalked barnacles, Arcoscalpellum epeeum sp. nov. and Gymnoscalpellum indopacificum sp. nov., from the Coral Sea, with d	https://zenodo.org/records/252908	data_files	0.499	1	0	3.4
240416	FIGURES 11–14 in Confused identity: subgenera of Pseudoeudesis Binaghi belong in two tribes (Coleoptera: Staphylinidae: Scydmaeninae)	https://zenodo.org/records/240416	data_files	0.499	1	0	0.4
10295684	Final Project Iris Analysis	https://zenodo.org/records/10295684	data_files	0.498	0	1	0.3
6335743	FIGURE A in A Revision Of The New World Moth Genus Hübner (Lepidoptera: Erebidae)	https://zenodo.org/records/6335743	data_files	0.497	1	0	1.3
3713795	FIGURE 4 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal develo	https://zenodo.org/records/3713795	data_files	0.497	1	0	3.8
5918611	Tonnoiriella nigricauda	https://zenodo.org/records/5918611	related_dataset	0.496	0	0	0.0
14828087	Figure 8 in Revision of the large crocodyliform Kansajsuchus (Neosuchia) from the Late Cretaceous of Central Asia	https://zenodo.org/records/14828087	data_files	0.494	1	0	1.5
10831266	Figures 805–813 in A survey of proximal sensilla associated with denticle subrows on scorpion pedipalp fingers (Arachnida: Scorpiones), with observati	https://zenodo.org/records/10831266	data_files	0.492	1	0	1.7
14798436	FIGURES 861–864 in Introduction to Scydmaeninae (Coleoptera, Staphylinidae): morphology of adults	https://zenodo.org/records/14798436	data_files	0.492	1	0	4.3
10942605	Fig. 3 in Xenos vesparum (Strepsiptera: Xenidae)-A New Insect Model and Its Endoparasitic Secondary Larva	https://zenodo.org/records/10942605	data_files	0.491	1	0	1.9
13134943	Fig. 3 in Histopathological characterisation of retinal lesions associated to Diplostomum species (Platyhelminthes: Trematoda) infection in polymorphi	https://zenodo.org/records/13134943	data_files	0.491	1	0	1.7
13163389	Glaucoma reniforme Schewiakoff 1892	https://zenodo.org/records/13163389	related_dataset	0.489	0	0	0.0
4742633	Figure 3 in Resurrection of the genus Nectoneanthes Imajima, 1972 (Nereididae: Polychaeta), with redescription of Nectoneanthes oxypoda (Marenzeller, 	https://zenodo.org/records/4742633	data_files	0.488	1	0	3.3
4664903	FIG. 62. — Bothriolepis heckeri n in Bothriolepid antiarchs (Vertebrata, Placodermi) from the Devonian of the north-western part of the East European 	https://zenodo.org/records/4664903	data_files	0.487	1	0	0.0
5395292	"FIG. 6. —Verruca minuta n in Cirripedia Thoracica (Crustacea) collected during the ""Campagne de La Calypso (1961-1962)"" from the Atlantic shelf of Sou"	https://zenodo.org/records/5395292	data_files	0.486	1	0	0.2
3713877	FIGURE 45 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713877	data_files	0.485	1	0	2.8
281665	FIGURE 13 in Epibiotic barnacles (Crustacea: Cirripedia: Thoracica) collected by the Kumejima 2009 Expedition, with descriptions of two new species *	https://zenodo.org/records/281665	data_files	0.484	1	0	4.7
4664872	FIG. 50 in Bothriolepid antiarchs (Vertebrata, Placodermi) from the Devonian of the north-western part of the East European Platform	https://zenodo.org/records/4664872	data_files	0.482	1	0	0.0
191608	FIGURE 1 in Extraordinary cranial specialization in a new genus of extinct duck (Aves: Anseriformes) from Kauai, Hawaiian Islands	https://zenodo.org/records/191608	data_files	0.482	1	0	0.7
1454930	FIGURES 18–21 in World genera of Mastigitae: review of morphological structures and new ecological data (Coleoptera: Staphylinidae: Scydmaeninae)	https://zenodo.org/records/1454930	data_files	0.481	1	0	5.3
1250951	FIGURE 2. A‒B Ommatoiulus longicornis n in Out of the dark void: Ommatoiulus longicornis n. sp., a new julid from Spain (Diplopoda, Julida) with notes	https://zenodo.org/records/1250951	data_files	0.481	1	0	3.5
11231252	FIGURE 6 in Two new American species of Aberrapex (Eucestoda: Lecanicephalidea: Aberrapecidae) from myliobatid stingrays (Batoidea: Myliobatidae)	https://zenodo.org/records/11231252	data_files	0.481	1	0	6.0
16721514	Figure 151 from: Glasby CJ, Biriukova O, Martin P, Dyne GR, Utevsky S, Wilson RS (2025) ANNiKEY Linear – diagnoses, descriptions, and a single-access 	https://zenodo.org/records/16721514	data_files	0.479	1	0	0.2
7922163	Myosaurus gracilis Haughton 1917	https://zenodo.org/records/7922163	related_dataset	0.479	0	0	0.0
3713815	FIGURE 14 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713815	data_files	0.476	1	0	1.7
11102104	FIGURE 5 in A new marine tardigrade species (Heterotardigrada: Batillipedidae) from the southeast coast of India	https://zenodo.org/records/11102104	data_files	0.474	1	0	3.7
5553492	Confocal data of Anoeuma lawrencei, NIGP175109 (holotype) and NIGP175110 (paratype)	https://zenodo.org/records/5553492	data_files	0.474	0	1	2728.4
10395772	Confocal data of Burmalestes jingruoyaae, holotype, NIGP203386	https://zenodo.org/records/10395772	data_files	0.471	0	1	1935.8
5753792	FIGURE 1 in Micromorphology of seeds of three Mexican species of Pinguicula (Lentibulariaceae) show autofluorescence using confocal laser scanning mic	https://zenodo.org/records/5753792	data_files	0.468	1	0	21.3
4689059	FIG. 2 in Deep-sea Cirripedia Thoracica (Crustacea) from the northeastern Atlantic collected by French expeditions	https://zenodo.org/records/4689059	data_files	0.468	1	0	0.1
14806751	Figure 4 in Arctic Pholoe (Polychaeta: Pholoidae): when integrative taxonomy helps to sort out barcodes	https://zenodo.org/records/14806751	data_files	0.462	1	0	2.6
13289388	Fig. 8 in Diversity and ecological relationships of Cestoda and Monogenoidea parasites of freshwater stingrays (Myliobatiformes, Potamotrygonidae), in	https://zenodo.org/records/13289388	data_files	0.462	1	0	2.4
7632980	Confocal data of Kekveus brevisulcatus, holotype, NIGP200739-1	https://zenodo.org/records/7632980	data_files	0.46	0	1	983.1
3713853	FIGURE 33 in Re-description of Chinese mitten crab Eriocheir sinensis H. Milne Edwards, 1853 (Crustacea: Brachyura: Grapsoidea: Varunidae) zoeal devel	https://zenodo.org/records/3713853	data_files	0.457	1	0	1.5
12821619	Fig. 3. Chloeia parva. A, J in Pampus candidus	https://zenodo.org/records/12821619	data_files	0.442	1	0	6.7
16721193	Figures 21- 22 from: Glasby CJ, Biriukova O, Martin P, Dyne GR, Utevsky S, Wilson RS (2025) ANNiKEY Linear – diagnoses, descriptions, and a single-acc	https://zenodo.org/records/16721193	data_files	0.439	1	0	0.4
16281152	Fig. 9 in Description of a new species of skate of the genus Malacoraja Stehmann, 1970: the first species from the southwestern Atlantic Ocean, with n	https://zenodo.org/records/16281152	data_files	0.437	1	0	0.3
4664892	FIG. 57 in Bothriolepid antiarchs (Vertebrata, Placodermi) from the Devonian of the north-western part of the East European Platform	https://zenodo.org/records/4664892	data_files	0.432	1	0	0.1
8413524	Fig. 10 in Re-appraisal of thylacocephalans (Euarthropoda, Thylacocephala) from the Jurassic La Voulte-sur-Rhône Lagerstätte	https://zenodo.org/records/8413524	data_files	0.428	1	0	10.0
276698	FIGURES 20–23. Crurifarcimen vagans paratype, left posterior gonopod. 20 in East African giant millipedes of the tribe Pachybolini (Diplopoda, Spirobo	https://zenodo.org/records/276698	data_files	0.419	1	0	3.7
3716519	"Data for ""A systematic evaluation of interneuron morphology representations for cell type discrimination"""	https://zenodo.org/records/3716519	data_files	0.419	0	2	2916.6
3939869	Figure 25 from: Pitriana P, Valente L, von Rintelen T, Jones DS, Prabowo RE, von Rintelen K (2020) An annotated checklist and integrative biodiversity	https://zenodo.org/records/3939869	data_files	0.414	1	0	0.4
3939865	Figure 23 from: Pitriana P, Valente L, von Rintelen T, Jones DS, Prabowo RE, von Rintelen K (2020) An annotated checklist and integrative biodiversity	https://zenodo.org/records/3939865	data_files	0.413	1	0	0.4
5193796	Figure 7 in Biodiversity and biogeography of the coral boring barnacles of the genus Berndtia (Cirripedia: Acrothoracica) in the West Pacific, with de	https://zenodo.org/records/5193796	data_files	0.404	1	0	0.6
15102891	A low-cost FPGA-based approach for pile-up corrected high-speed in vivo FLIM imaging	https://zenodo.org/records/15102891	data_files	0.403	0	6	5365.1
5212436	Figure 3 in Redescription and three-dimensional reconstruction of the limnic acochlidian gastropod Strubellia paradoxa (Strubell, 1892) (Gastropoda: E	https://zenodo.org/records/5212436	data_files	0.399	1	0	0.7
2346757	Fig. 2 in A general theory of genital homologies for the Hexapoda (Pancrustacea) derived from skeletomuscular correspondences, with emphasis on the En	https://zenodo.org/records/2346757	data_files	0.379	1	0	6.9
5210397	Figure 2 in Confocal laser scanning microscopy analysis of the phalloidin-labelled musculature in nemerteans	https://zenodo.org/records/5210397	data_files	0.376	1	0	2.1
7035490	Figure 8 in Discovery of a new scale worm (Annelida: Polynoidae) with presumed deep-sea affinities from an anchialine cave in the Balearic Islands (we	https://zenodo.org/records/7035490	data_files	0.37	1	0	3.5
3939863	Figure 22 from: Pitriana P, Valente L, von Rintelen T, Jones DS, Prabowo RE, von Rintelen K (2020) An annotated checklist and integrative biodiversity	https://zenodo.org/records/3939863	data_files	0.366	1	0	0.4
11066680	In-depth Tissue-Level Dimerization Analysis of AtLEA proteins from Arabidopsis thaliana - Replicate 3	https://zenodo.org/records/11066680	data_files	0.365	37	0	2666.0
11062009	In-depth Tissue-Level Dimerization Analysis of AtLEA proteins from Arabidopsis thaliana - Replicate 2	https://zenodo.org/records/11062009	data_files	0.359	30	0	3842.2
3488393	Figure 3 from: van der Vos W, Stein K, Di-Poï N, Bickelmann C (2018) Ontogeny of Hemidactylus (Gekkota, Squamata) with emphasis on the limbs. Zoosyste	https://zenodo.org/records/3488393	data_files	0.351	1	0	0.3
6043922	Paracloeodes fleeki McCafferty & Lenat 2004	https://zenodo.org/records/6043922	related_dataset	0.341	0	0	0.0
